idna_subject,checker_type,destination,tested_at
baiduccdn1.com,AVAILABILITY,domains.list,2026-02-11 06:36:48.971103+00:00
bewaslac.com,AVAILABILITY,domains.list,2026-02-11 06:36:49.390396+00:00
seed-10.nimiq.com,AVAILABILITY,domains.list,2026-02-11 06:36:49.811692+00:00
seed-11.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:50.430235+00:00
seed-11.nimiq.com,AVAILABILITY,domains.list,2026-02-11 06:36:50.821494+00:00
seed-12.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:51.212911+00:00
seed-12.nimiq.com,AVAILABILITY,domains.list,2026-02-11 06:36:51.490978+00:00
seed-13.nimiq.com,AVAILABILITY,domains.list,2026-02-11 06:36:51.857128+00:00
seed-13.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:52.087541+00:00
seed-14.nimiq.com,AVAILABILITY,domains.list,2026-02-11 06:36:52.358111+00:00
seed-14.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:52.600202+00:00
seed-15.nimiq.com,AVAILABILITY,domains.list,2026-02-11 06:36:52.863837+00:00
seed-15.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:53.092381+00:00
seed-16.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:53.758844+00:00
seed-16.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:54.005488+00:00
seed-17.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:55.138144+00:00
seed-17.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:55.394469+00:00
seed-18.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:55.941425+00:00
seed-18.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:56.192003+00:00
seed-19.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:56.947408+00:00
seed-19.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:57.177265+00:00
seed-2.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:57.995204+00:00
seed-2.nimiq.network,AVAILABILITY,domains.list,2026-02-11 06:36:58.257550+00:00
seed-20.nimiq-network.com,AVAILABILITY,domains.list,2026-02-11 06:36:59.324265+00:00
